PdfType: replica
Format: lhagrid1
---
  1.0000000000000000E-03  1.0964573780819001E-03  1.2022187819503000E-03  1.3181816535380001E-03  1.4453299996739001E-03  1.5847427419056000E-03  1.7376028717242000E-03  1.9052074888782999E-03  2.0889788079575000E-03  2.2904762266416998E-03  2.5114095580225002E-03  2.7536535392791999E-03  3.0192637398240999E-03  3.3104940039052999E-03  3.6298155756777999E-03  3.9799380690286002E-03  4.3638324600954997E-03  4.7847562975850003E-03  5.2462813448108997E-03  5.7523238880113998E-03  6.3071779681268996E-03  6.9155518180284000E-03  7.5826078143850003E-03  8.3140062831839005E-03  9.1159535306163993E-03  9.9952545068961000E-03  1.0959370549892700E-02  1.2016482698563400E-02  1.3175561113433400E-02  1.4446441193193200E-02  1.5839907033303000E-02  1.7367782934796600E-02  1.9043033739782798E-02  2.0879874845047500E-02  2.2893892827279199E-02  2.5102177703486699E-02  2.7523467948911098E-02  3.0178309502984502E-02  3.3089230112586701E-02  3.6280930491995697E-02  3.9780493921625498E-02  4.3617616064108800E-02  4.7824856947836003E-02  5.2437917256166498E-02  5.7495941266772300E-02  6.3041849011716500E-02  6.9122700476822105E-02  7.5790094930757404E-02  8.3100608772357101E-02  9.1116275611549002E-02  1.0000000000000001E-01  1.1799999999999999E-01  1.3600000000000001E-01  1.5400000000000000E-01  1.7199999999999999E-01  1.9000000000000000E-01  2.0799999999999999E-01  2.2600000000000001E-01  2.4399999999999999E-01  2.6200000000000001E-01  2.8000000000000003E-01  2.9799999999999999E-01  3.1600000000000000E-01  3.3400000000000002E-01  3.5199999999999998E-01  3.7000000000000000E-01  3.8800000000000001E-01  4.0600000000000003E-01  4.2399999999999999E-01  4.4200000000000000E-01  4.6000000000000008E-01  4.7800000000000009E-01  4.9600000000000000E-01  5.1400000000000001E-01  5.3200000000000003E-01  5.5000000000000004E-01  5.6800000000000006E-01  5.8600000000000008E-01  6.0399999999999998E-01  6.2200000000000000E-01  6.4000000000000001E-01  6.5800000000000003E-01  6.7600000000000005E-01  6.9400000000000006E-01  7.1200000000000008E-01  7.3000000000000009E-01  7.4800000000000011E-01  7.6600000000000001E-01  7.8400000000000003E-01  8.0200000000000005E-01  8.2000000000000006E-01  8.3800000000000008E-01  8.5600000000000009E-01  8.7400000000000011E-01  8.9200000000000002E-01  9.1000000000000003E-01  9.2800000000000005E-01  9.4599999999999995E-01  9.6399999999999997E-01  9.8199999999999998E-01  1.0000000000000000E+00
  1.0000000000500000E+00  1.0524560587447302E+00  1.1097542775012197E+00  1.1724619722090917E+00  1.2412266759717889E+00  1.3167893394112502E+00  1.3999999999999999E+00  1.4905481738955613E+00  1.5905749853492119E+00  1.7013295678071487E+00  1.8242579702914226E+00  1.9610390622748248E+00  2.1136278477058852E+00  2.2843078923112485E+00  2.4757550002382853E+00  2.6911148276248396E+00  2.9340978277085994E+00  3.2090958321589467E+00  3.5213257496462038E+00  3.8770073896902155E+00  4.2835844108441758E+00  4.7500000000000018E+00  5.2605331202663921E+00  5.8465962583965885E+00  6.5217919659839918E+00  7.3025815442426651E+00  8.2089683671288949E+00  9.2653638118096762E+00  1.0501689682810682E+01  1.1954788411372595E+01  1.3670235804389067E+01  1.5704683014988062E+01  1.8128897954229487E+01  2.1031736150725258E+01  2.4525353624300937E+01  2.8752089023472301E+01  3.3893602559099740E+01  4.0183084687246861E+01  4.7921666574033765E+01  5.7500619029400234E+01  6.9431578855792949E+01  8.4387983880887305E+01  1.0326226916169382E+02  1.2724538700314257E+02  1.5793818278560917E+02  1.9750857936437316E+02  2.4891515774552144E+02  3.1622776285456013E+02
  -5  -4  -3  -2  -1  21   1   2   3   4   5  22
  0.0000000E+00  0.0000000E+00  1.1944026E-03 -3.2397122E-03 -2.4556777E-05  3.4606300E-02 -9.4293398E-03  4.7302218E-03  1.1944026E-03  0.0000000E+00  0.0000000E+00  2.9927522E-04
  0.0000000E+00  0.0000000E+00  1.1755020E-03 -3.1935267E-03 -6.9895445E-05  3.5574099E-02 -9.6997674E-03  4.8966559E-03  1.1755020E-03  0.0000000E+00  0.0000000E+00  3.0032903E-04
  0.0000000E+00  0.0000000E+00  1.1559044E-03 -3.1456378E-03 -1.1690620E-04  3.6577589E-02 -9.9801679E-03  5.0692283E-03  1.1559044E-03  0.0000000E+00  0.0000000E+00  3.0144116E-04
  0.0000000E+00  0.0000000E+00  1.1377083E-03 -3.1005227E-03 -1.6084834E-04  3.7568829E-02 -1.0245600E-02  5.2402434E-03  1.1377083E-03  0.0000000E+00  0.0000000E+00  3.0260965E-04
  0.0000000E+00  2.5634683E-07  1.1195167E-03 -3.0554800E-03 -2.0477690E-04  3.8545449E-02 -1.0512841E-02  5.4154411E-03  1.1195167E-03  2.5634683E-07  0.0000000E+00  3.0383261E-04
  0.0000000E+00  1.3896214E-06  1.1017751E-03 -3.0121609E-03 -2.4743063E-04  3.9411935E-02 -1.0776825E-02  5.5942574E-03  1.1017751E-03  1.3896214E-06  0.0000000E+00  3.0510821E-04
  0.0000000E+00  2.5646912E-06  1.0833793E-03 -2.9672441E-03 -2.9165743E-04  4.0310379E-02 -1.1050544E-02  5.7796685E-03  1.0833793E-03  2.5646912E-06  0.0000000E+00  3.0640720E-04
  0.0000000E+00 -4.8035842E-06  1.0646028E-03 -2.9282873E-03 -3.3424517E-04  4.1254357E-02 -1.1297849E-02  5.9530371E-03  1.0646028E-03 -4.8035842E-06  0.0000000E+00  2.8824530E-04
  0.0000000E+00 -1.4165963E-05  1.0452292E-03 -2.8898091E-03 -3.7756079E-04  4.2239487E-02 -1.1545463E-02  6.1284760E-03  1.0452292E-03 -1.4165963E-05  0.0000000E+00  2.8914525E-04
  0.0000000E+00 -2.4068397E-05  1.0259551E-03 -2.8551230E-03 -4.1942711E-04  4.3279165E-02 -1.1779628E-02  6.3000474E-03  1.0259551E-03 -2.4068397E-05  0.0000000E+00  2.9013257E-04
  0.0000000E+00 -3.4331067E-05  1.0059799E-03 -2.8191750E-03 -4.6281648E-04  4.4356666E-02 -1.2022311E-02  6.4778601E-03  1.0059799E-03 -3.4331067E-05  0.0000000E+00  2.9120460E-04
  0.0000000E+00 -4.4967079E-05  9.8527805E-04 -2.7819193E-03 -5.0778428E-04  4.5473365E-02 -1.2273823E-02  6.6621415E-03  9.8527805E-04 -4.4967079E-05  0.0000000E+00  2.9235892E-04
  0.0000000E+00 -5.6351745E-05  9.6435974E-04 -2.7481071E-03 -5.5188541E-04  4.6675619E-02 -1.2514282E-02  6.8433629E-03  9.6435974E-04 -5.6351745E-05  0.0000000E+00  2.9359332E-04
  0.0000000E+00 -6.8284034E-05  9.4287845E-04 -2.7148354E-03 -5.9666753E-04  4.7938187E-02 -1.2756036E-02  7.0275744E-03  9.4287845E-04 -6.8284034E-05  0.0000000E+00  2.9490584E-04
  0.0000000E+00 -8.0650403E-05  9.2061570E-04 -2.6803534E-03 -6.4307876E-04  4.9246685E-02 -1.3006584E-02  7.2184872E-03  9.2061570E-04 -8.0650403E-05  0.0000000E+00  2.9629481E-04
  0.0000000E+00 -9.3784972E-05  8.9798257E-04 -2.6486129E-03 -6.8911967E-04  5.0660647E-02 -1.3249191E-02  7.4075068E-03  8.9798257E-04 -9.3784972E-05  0.0000000E+00  2.9775885E-04
  0.0000000E+00 -1.0751267E-04  8.7468531E-04 -2.6171652E-03 -7.3608972E-04  5.2147007E-02 -1.3494446E-02  7.6002007E-03  8.7468531E-04 -1.0751267E-04  0.0000000E+00  2.9929694E-04
  0.0000000E+00 -1.2172841E-04  8.5072019E-04 -2.5853623E-03 -7.8422478E-04  5.3694469E-02 -1.3744708E-02  7.7974885E-03  8.5072019E-04 -1.2172841E-04  0.0000000E+00  3.0090841E-04
  0.0000000E+00 -1.3640134E-04  8.2683204E-04 -2.5565684E-03 -8.3123956E-04  5.5335344E-02 -1.3983394E-02  7.9891932E-03  8.2683204E-04 -1.3640134E-04  0.0000000E+00  3.0259306E-04
  0.0000000E+00 -1.5161851E-04  8.0206729E-04 -2.5267523E-03 -8.7996730E-04  5.7036858E-02 -1.4230708E-02  8.1878855E-03  8.0206729E-04 -1.5161851E-04  0.0000000E+00  3.0435115E-04
  0.0000000E+00 -1.6838161E-04  7.7568055E-04 -2.4982528E-03 -9.3071748E-04  5.8890039E-02 -1.4481764E-02  8.3950984E-03  7.7568055E-04 -1.6838161E-04  0.0000000E+00  3.0618350E-04
  0.0000000E+00 -1.8575453E-04  7.4833389E-04 -2.4687164E-03 -9.8331386E-04  6.0810636E-02 -1.4741954E-02  8.6098495E-03  7.4833389E-04 -1.8575453E-04  0.0000000E+00  3.0367132E-04
  0.0000000E+00 -2.0318674E-04  7.2164422E-04 -2.4423436E-03 -1.0337459E-03  6.2685334E-02 -1.4985463E-02  8.8123690E-03  7.2164422E-04 -2.0318674E-04  0.0000000E+00  3.0600638E-04
  0.0000000E+00 -2.2150776E-04  6.9436546E-04 -2.4179834E-03 -1.0843386E-03  6.4601667E-02 -1.5223318E-02  9.0118804E-03  6.9436546E-04 -2.2150776E-04  0.0000000E+00  3.0845594E-04
  0.0000000E+00 -2.4033380E-04  6.6643037E-04 -2.3933697E-03 -1.1360629E-03  6.6608400E-02 -1.5465521E-02  9.2164106E-03  6.6643037E-04 -2.4033380E-04  0.0000000E+00  3.1102336E-04
  0.0000000E+00 -2.5946784E-04  6.3829311E-04 -2.3694674E-03 -1.1879323E-03  6.8748139E-02 -1.5705796E-02  9.4230058E-03  6.3829311E-04 -2.5946784E-04  0.0000000E+00  3.1371271E-04
  0.0000000E+00 -2.7911249E-04  6.0944592E-04 -2.3451182E-03 -1.2411095E-03  7.0979137E-02 -1.5951673E-02  9.6353539E-03  6.0944592E-04 -2.7911249E-04  0.0000000E+00  3.1652888E-04
  0.0000000E+00 -2.9887905E-04  5.8057077E-04 -2.3213220E-03 -1.2943346E-03  7.3349969E-02 -1.6196084E-02  9.8499042E-03  5.8057077E-04 -2.9887905E-04  0.0000000E+00  3.1947763E-04
  0.0000000E+00 -3.1892893E-04  5.5131066E-04 -2.2972680E-03 -1.3483494E-03  7.5835603E-02 -1.6443521E-02  1.0069272E-02  5.5131066E-04 -3.1892893E-04  0.0000000E+00  3.2256570E-04
  0.0000000E+00 -3.3902558E-04  5.2202983E-04 -2.2732947E-03 -1.4025349E-03  7.8459998E-02 -1.6690752E-02  1.0292022E-02  5.2202983E-04 -3.3902558E-04  0.0000000E+00  3.2580091E-04
  0.0000000E+00 -3.5961046E-04  4.9202819E-04 -2.2486647E-03 -1.4581316E-03  8.1185956E-02 -1.6944277E-02  1.0521433E-02  4.9202819E-04 -3.5961046E-04  0.0000000E+00  3.2919222E-04
  0.0000000E+00 -3.7958116E-04  4.6286085E-04 -2.2242917E-03 -1.5126799E-03  8.4073733E-02 -1.7192088E-02  1.0752037E-02  4.6286085E-04 -3.7958116E-04  0.0000000E+00  3.3274991E-04
  0.0000000E+00 -4.0008860E-04  4.3288693E-04 -2.1991418E-03 -1.5688108E-03  8.7068984E-02 -1.7447219E-02  1.0990022E-02  4.3288693E-04 -4.0008860E-04  0.0000000E+00  3.3648562E-04
  0.0000000E+00 -4.1973592E-04  4.0393981E-04 -2.1738088E-03 -1.6237701E-03  9.0242271E-02 -1.7698339E-02  1.1230057E-02  4.0393981E-04 -4.1973592E-04  0.0000000E+00  3.4041248E-04
  0.0000000E+00 -4.3983713E-04  3.7427804E-04 -2.1476487E-03 -1.6802135E-03  9.3532610E-02 -1.7956525E-02  1.1477687E-02  3.7427804E-04 -4.3983713E-04  0.0000000E+00  3.4454523E-04
  0.0000000E+00 -4.5888393E-04  3.4581434E-04 -2.1209776E-03 -1.7353663E-03  9.6991193E-02 -1.8211005E-02  1.1728288E-02  3.4581434E-04 -4.5888393E-04  0.0000000E+00  3.4890037E-04
  0.0000000E+00 -4.7770346E-04  3.1745580E-04 -2.0934327E-03 -1.7909069E-03  1.0059068E-01 -1.8468326E-02  1.1984883E-02  3.1745580E-04 -4.7770346E-04  0.0000000E+00  3.5349623E-04
  0.0000000E+00 -4.9591510E-04  2.8966460E-04 -2.0650053E-03 -1.8462089E-03  1.0434477E-01 -1.8726077E-02  1.2246544E-02  2.8966460E-04 -4.9591510E-04  0.0000000E+00  3.5835311E-04
  0.0000000E+00 -5.1313759E-04  2.6286491E-04 -2.0354625E-03 -1.9007423E-03  1.0825943E-01 -1.8983417E-02  1.2513383E-02  2.6286491E-04 -5.1313759E-04  0.0000000E+00  3.6349345E-04
  0.0000000E+00 -5.2998984E-04  2.3629884E-04 -2.0048046E-03 -1.9555794E-03  1.1232631E-01 -1.9244145E-02  1.2787160E-02  2.3629884E-04 -5.2998984E-04  0.0000000E+00  3.6894193E-04
  0.0000000E+00 -5.4512139E-04  2.1154823E-04 -1.9727609E-03 -2.0086680E-03  1.1656012E-01 -1.9501093E-02  1.3064997E-02  2.1154823E-04 -5.4512139E-04  0.0000000E+00  3.7472560E-04
  0.0000000E+00 -5.5944043E-04  1.8750396E-04 -1.9392583E-03 -2.0615127E-03  1.2095228E-01 -1.9760260E-02  1.3349637E-02  1.8750396E-04 -5.5944043E-04  0.0000000E+00  3.8087404E-04
